id,inscription_date
125480,2020-02-29
125481,2020-05-05
125482,2020-01-30
125483,2020-06-26
125484,2020-05-01
125485,2020-06-03
125486,2020-05-20
125487,2020-04-20
125488,2020-06-09
125489,2020-01-22
125490,2020-04-28
125491,2020-04-16
125492,2020-06-11
125493,2020-02-02
125494,2020-06-01
125495,2020-01-02
125496,2020-02-06
125497,2020-02-05
125498,2020-02-26
125499,2020-02-08
125500,2020-04-28
125501,2020-01-22
125502,2020-03-25
125503,2020-06-07
125504,2020-06-02
125505,2020-04-07
125506,2020-02-10
125507,2020-02-28
125508,2020-04-26
125509,2020-03-09
125510,2020-02-29
125511,2020-06-09
125512,2020-04-22
125513,2020-04-23
125514,2020-03-06
125515,2020-05-20
125516,2020-02-17
125517,2020-02-20
125518,2020-01-31
125519,2020-06-05
125520,2020-01-27
125521,2020-02-26
125522,2020-05-25
125523,2020-06-23
125524,2020-03-24
125525,2020-05-27
125526,2020-02-09
125527,2020-04-10
125528,2020-05-22
125529,2020-01-05
125530,2020-05-16
125531,2020-02-09
125532,2020-03-29
125533,2020-06-02
125534,2020-02-22
125535,2020-06-27
125536,2020-04-14
125537,2020-06-01
125538,2020-04-12
125539,2020-02-07
125540,2020-02-04
125541,2020-03-14
125542,2020-02-22
125543,2020-01-26
125544,2020-04-20
125545,2020-04-12
125546,2020-05-07
125547,2020-01-11
125548,2020-04-15
125549,2020-06-08
125550,2020-01-19
125551,2020-06-20
125552,2020-06-25
125553,2020-06-25
125554,2020-01-23
125555,2020-02-28
125556,2020-04-22
125557,2020-02-27
125558,2020-06-15
125559,2020-01-08
125560,2020-02-13
125561,2020-04-25
125562,2020-06-27
125563,2020-06-27
125564,2020-01-07
125565,2020-06-20
125566,2020-04-06
125567,2020-05-16
125568,2020-02-12
125569,2020-01-27
125570,2020-02-20
125571,2020-04-05
125572,2020-03-07
125573,2020-02-09
125574,2020-02-28
125575,2020-06-18
125576,2020-05-21
125577,2020-02-12
125578,2020-04-12
125579,2020-04-17
125580,2020-02-02
125581,2020-02-07
125582,2020-02-19
125583,2020-03-13
125584,2020-01-15
125585,2020-06-04
125586,2020-01-26
125587,2020-01-15
125588,2020-03-14
125589,2020-05-11
125590,2020-03-24
125591,2020-04-05
125592,2020-02-15
125593,2020-03-05
125594,2020-01-05
125595,2020-04-13
125596,2020-03-17
125597,2020-01-22
125598,2020-05-09
125599,2020-05-05
125600,2020-05-20
125601,2020-05-07
125602,2020-04-18
125603,2020-04-14
125604,2020-03-14
125605,2020-03-04
125606,2020-05-02
125607,2020-01-19
125608,2020-05-12
125609,2020-06-20
125610,2020-02-20
125611,2020-06-30
125612,2020-05-03
125613,2020-06-29
125614,2020-03-22
125615,2020-06-09
125616,2020-02-09
125617,2020-05-31
125618,2020-02-22
125619,2020-04-14
125620,2020-02-19
125621,2020-02-27
125622,2020-01-21
125623,2020-03-28
125624,2020-01-13
125625,2020-05-12
125626,2020-03-17
125627,2020-06-04
125628,2020-06-20
125629,2020-03-11
125630,2020-06-23
125631,2020-06-08
125632,2020-02-10
125633,2020-03-05
125634,2020-03-09
125635,2020-04-28
125636,2020-02-10
125637,2020-03-19
125638,2020-01-29
125639,2020-03-24
125640,2020-02-09
125641,2020-02-26
125642,2020-06-24
125643,2020-03-07
125644,2020-01-23
125645,2020-03-31
125646,2020-06-02
125647,2020-03-03
125648,2020-01-31
125649,2020-01-24
125650,2020-06-29
125651,2020-01-07
125652,2020-06-16
125653,2020-03-22
125654,2020-04-08
125655,2020-05-02
125656,2020-03-28
125657,2020-02-25
125658,2020-01-15
125659,2020-05-24
125660,2020-02-22
125661,2020-03-01
125662,2020-02-01
125663,2020-03-30
125664,2020-06-19
125665,2020-04-25
125666,2020-04-28
125667,2020-03-16
125668,2020-01-13
125669,2020-01-21
125670,2020-04-22
125671,2020-01-11
125672,2020-03-10
125673,2020-04-16
125674,2020-04-18
125675,2020-03-15
125676,2020-04-12
125677,2020-05-11
125678,2020-05-26
125679,2020-03-10
125680,2020-05-30
125681,2020-05-17
125682,2020-01-12
125683,2020-05-18
125684,2020-03-01
125685,2020-05-06
125686,2020-02-24
125687,2020-02-26
125688,2020-03-02
125689,2020-04-13
125690,2020-05-01
125691,2020-01-21
125692,2020-06-19
125693,2020-02-20
125694,2020-02-15
125695,2020-05-01
125696,2020-01-28
125697,2020-01-21
125698,2020-04-26
125699,2020-04-11
125700,2020-04-03
125701,2020-02-11
125702,2020-04-19
125703,2020-02-22
125704,2020-06-25
125705,2020-02-13
125706,2020-04-29
125707,2020-03-31
125708,2020-04-17
125709,2020-01-20
125710,2020-05-20
125711,2020-02-28
125712,2020-02-10
125713,2020-03-08
125714,2020-05-27
125715,2020-04-26
125716,2020-01-10
125717,2020-05-31
125718,2020-01-28
125719,2020-05-17
125720,2020-06-09
125721,2020-05-23
125722,2020-06-16
125723,2020-06-06
125724,2020-02-02
125725,2020-01-02
125726,2020-01-05
125727,2020-02-18
125728,2020-02-08
125729,2020-02-24
125730,2020-06-21
125731,2020-03-11
125732,2020-06-19
125733,2020-03-31
125734,2020-04-10
125735,2020-06-24
125736,2020-06-10
125737,2020-04-11
125738,2020-06-29
125739,2020-03-09
125740,2020-02-27
125741,2020-06-08
125742,2020-06-17
125743,2020-06-06
125744,2020-02-26
125745,2020-04-04
125746,2020-04-28
125747,2020-01-23
125748,2020-04-01
125749,2020-04-24
125750,2020-05-11
125751,2020-02-08
125752,2020-02-25
125753,2020-03-10
125754,2020-03-11
125755,2020-05-04
125756,2020-03-09
125757,2020-04-21
125758,2020-03-28
125759,2020-05-07
125760,2020-05-03
125761,2020-04-09
125762,2020-06-10
125763,2020-03-04
125764,2020-03-01
125765,2020-03-27
125766,2020-06-25
125767,2020-03-17
125768,2020-02-05
125769,2020-05-17
125770,2020-03-13
125771,2020-01-26
125772,2020-02-13
125773,2020-01-20
125774,2020-06-06
125775,2020-05-15
125776,2020-02-15
125777,2020-05-15
125778,2020-06-06
125779,2020-01-06
125780,2020-04-06
125781,2020-03-31
125782,2020-02-01
125783,2020-06-18
125784,2020-02-24
125785,2020-02-02
125786,2020-02-29
125787,2020-06-22
125788,2020-06-20
125789,2020-01-24
125790,2020-02-07
125791,2020-06-18
125792,2020-01-16
125793,2020-06-13
125794,2020-02-14
125795,2020-04-01
125796,2020-05-28
125797,2020-01-30
125798,2020-03-03
125799,2020-03-03
125800,2020-06-02
125801,2020-02-13
125802,2020-04-23
125803,2020-04-13
125804,2020-04-12
125805,2020-03-09
125806,2020-01-26
125807,2020-02-02
125808,2020-03-20
125809,2020-06-27
125810,2020-04-21
125811,2020-05-19
125812,2020-02-07
125813,2020-05-26
125814,2020-01-07
125815,2020-02-04
125816,2020-01-02
125817,2020-01-30
125818,2020-01-05
125819,2020-05-17
125820,2020-05-30
125821,2020-03-08
125822,2020-06-08
125823,2020-04-27
125824,2020-03-15
125825,2020-03-12
125826,2020-02-16
125827,2020-05-12
125828,2020-04-07
125829,2020-05-03
125830,2020-05-28
125831,2020-02-04
125832,2020-01-21
125833,2020-02-05
125834,2020-04-25
125835,2020-04-15
125836,2020-01-01
125837,2020-06-06
125838,2020-05-27
125839,2020-03-02
125840,2020-02-22
125841,2020-05-29
125842,2020-02-29
125843,2020-03-06
125844,2020-02-27
125845,2020-01-16
125846,2020-02-14
125847,2020-02-06
125848,2020-04-13
125849,2020-05-12
125850,2020-05-31
125851,2020-01-17
125852,2020-04-12
125853,2020-03-02
125854,2020-03-09
125855,2020-02-20
125856,2020-01-19
125857,2020-05-30
125858,2020-06-07
125859,2020-05-07
125860,2020-01-24
125861,2020-06-02
125862,2020-02-26
125863,2020-02-09
125864,2020-04-14
125865,2020-01-09
125866,2020-02-15
125867,2020-06-04
125868,2020-05-26
125869,2020-05-26
125870,2020-02-02
125871,2020-06-05
125872,2020-03-19
125873,2020-02-19
125874,2020-03-08
125875,2020-04-09
125876,2020-06-06
125877,2020-05-30
125878,2020-04-24
125879,2020-02-09
125880,2020-01-03
125881,2020-03-10
125882,2020-05-19
125883,2020-03-26
125884,2020-06-27
125885,2020-05-16
125886,2020-04-08
125887,2020-04-27
125888,2020-01-11
125889,2020-05-26
125890,2020-05-11
125891,2020-04-01
125892,2020-04-29
125893,2020-01-27
125894,2020-01-28
125895,2020-01-05
125896,2020-04-06
125897,2020-03-22
125898,2020-05-14
125899,2020-03-01
125900,2020-02-23
125901,2020-06-24
125902,2020-06-19
125903,2020-02-26
125904,2020-02-06
125905,2020-05-10
125906,2020-02-14
125907,2020-05-18
125908,2020-02-08
125909,2020-04-14
125910,2020-05-31
125911,2020-01-21
125912,2020-03-12
125913,2020-04-08
125914,2020-01-09
125915,2020-04-16
125916,2020-01-19
125917,2020-02-21
125918,2020-03-28
125919,2020-06-16
125920,2020-03-01
125921,2020-06-07
125922,2020-05-30
125923,2020-05-04
125924,2020-04-08
125925,2020-04-26
125926,2020-03-08
125927,2020-05-08
125928,2020-04-24
125929,2020-01-03
125930,2020-04-13
125931,2020-01-10
125932,2020-01-09
125933,2020-05-17
125934,2020-01-15
125935,2020-04-21
125936,2020-01-17
125937,2020-06-08
125938,2020-06-24
125939,2020-04-20
125940,2020-04-08
125941,2020-05-30
125942,2020-04-26
125943,2020-06-06
125944,2020-06-06
125945,2020-05-16
125946,2020-02-28
125947,2020-06-26
125948,2020-04-23
125949,2020-01-06
125950,2020-06-09
125951,2020-02-21
125952,2020-04-13
125953,2020-04-20
125954,2020-04-28
125955,2020-05-21
125956,2020-06-04
125957,2020-02-28
125958,2020-06-09
125959,2020-01-19
125960,2020-01-09
125961,2020-05-21
125962,2020-03-12
125963,2020-02-22
125964,2020-02-26
125965,2020-05-23
125966,2020-06-02
125967,2020-04-02
125968,2020-03-26
125969,2020-05-04
125970,2020-03-13
125971,2020-06-23
125972,2020-02-10
125973,2020-04-27
125974,2020-05-05
125975,2020-03-18
125976,2020-06-09
125977,2020-02-14
125978,2020-03-09
125979,2020-03-03
125980,2020-05-31
125981,2020-03-03
125982,2020-03-09
125983,2020-03-05
125984,2020-05-28
125985,2020-05-22
125986,2020-04-22
125987,2020-05-20
125988,2020-02-01
125989,2020-05-07
125990,2020-04-28
125991,2020-02-03
125992,2020-02-18
125993,2020-06-03
125994,2020-06-24
125995,2020-01-12
125996,2020-06-07
125997,2020-03-06
125998,2020-04-07
125999,2020-01-28
126000,2020-02-12
126001,2020-06-10
126002,2020-02-23
126003,2020-02-25
126004,2020-05-03
126005,2020-06-14
126006,2020-02-11
126007,2020-01-25
126008,2020-05-16
126009,2020-05-04
126010,2020-03-09
126011,2020-04-13
126012,2020-03-17
126013,2020-02-16
126014,2020-05-02
126015,2020-01-18
126016,2020-01-30
126017,2020-04-13
126018,2020-03-31
126019,2020-04-15
126020,2020-05-22
126021,2020-02-21
126022,2020-03-15
126023,2020-06-16
126024,2020-06-15
126025,2020-04-24
126026,2020-05-12
126027,2020-03-05
126028,2020-03-09
126029,2020-06-29
126030,2020-02-09
126031,2020-03-04
126032,2020-02-28
126033,2020-06-24
126034,2020-02-27
126035,2020-03-28
126036,2020-02-16
126037,2020-03-15
126038,2020-04-25
126039,2020-01-12
126040,2020-06-17
126041,2020-01-09
126042,2020-03-11
126043,2020-05-06
126044,2020-06-11
126045,2020-02-11
126046,2020-05-21
126047,2020-05-22
126048,2020-05-24
126049,2020-01-06
126050,2020-04-24
126051,2020-06-03
126052,2020-06-04
126053,2020-03-05
126054,2020-06-24
126055,2020-03-04
126056,2020-01-22
126057,2020-01-13
126058,2020-06-14
126059,2020-05-29
126060,2020-03-14
126061,2020-05-21
126062,2020-03-05
126063,2020-03-14
126064,2020-03-07
126065,2020-02-11
126066,2020-05-25
126067,2020-06-04
126068,2020-03-07
126069,2020-06-13
126070,2020-01-04
126071,2020-05-29
126072,2020-06-13
126073,2020-01-22
126074,2020-02-24
126075,2020-05-25
126076,2020-05-27
126077,2020-04-11
126078,2020-01-10
126079,2020-03-17
126080,2020-01-25
126081,2020-02-25
126082,2020-06-08
126083,2020-03-20
126084,2020-06-06
126085,2020-03-24
126086,2020-04-16
126087,2020-05-07
126088,2020-06-28
126089,2020-02-18
126090,2020-03-31
126091,2020-06-17
126092,2020-06-23
126093,2020-05-24
126094,2020-05-24
126095,2020-01-21
126096,2020-04-20
126097,2020-01-16
126098,2020-02-18
126099,2020-06-17
126100,2020-04-03
126101,2020-04-16
126102,2020-04-17
126103,2020-01-10
126104,2020-04-18
126105,2020-05-29
126106,2020-04-15
126107,2020-02-08
126108,2020-04-02
126109,2020-01-25
126110,2020-02-17
126111,2020-05-05
126112,2020-02-23
126113,2020-04-09
126114,2020-04-05
126115,2020-04-30
126116,2020-02-27
126117,2020-02-17
126118,2020-06-06
126119,2020-06-11
126120,2020-01-21
126121,2020-03-15
126122,2020-05-25
126123,2020-03-04
126124,2020-04-30
126125,2020-06-20
126126,2020-06-25
126127,2020-05-25
126128,2020-04-27
126129,2020-02-03
126130,2020-03-16
126131,2020-04-30
126132,2020-04-24
126133,2020-06-10
126134,2020-03-03
126135,2020-02-06
126136,2020-04-10
126137,2020-01-23
126138,2020-06-22
126139,2020-01-30
126140,2020-05-31
126141,2020-05-25
126142,2020-04-22
126143,2020-05-10
126144,2020-04-15
126145,2020-03-12
126146,2020-06-18
126147,2020-02-29
126148,2020-03-21
126149,2020-04-26
126150,2020-03-28
126151,2020-06-19
126152,2020-03-21
126153,2020-06-24
126154,2020-05-18
126155,2020-04-23
126156,2020-05-30
126157,2020-05-31
126158,2020-02-09
126159,2020-01-04
126160,2020-06-04
126161,2020-04-30
126162,2020-03-02
126163,2020-04-21
126164,2020-05-14
126165,2020-03-29
126166,2020-06-29
126167,2020-02-03
126168,2020-04-06
126169,2020-02-27
126170,2020-05-08
126171,2020-03-24
126172,2020-05-23
126173,2020-01-07
126174,2020-04-24
126175,2020-06-20
126176,2020-05-30
126177,2020-05-28
126178,2020-01-28
126179,2020-05-02
126180,2020-01-13
126181,2020-03-26
126182,2020-01-20
126183,2020-02-16
126184,2020-02-07
126185,2020-05-27
126186,2020-03-06
126187,2020-06-22
126188,2020-01-27
126189,2020-03-06
126190,2020-02-12
126191,2020-03-08
126192,2020-03-23
126193,2020-04-10
126194,2020-04-25
126195,2020-06-12
126196,2020-02-04
126197,2020-03-25
126198,2020-02-11
126199,2020-01-08
126200,2020-06-01
126201,2020-03-24
126202,2020-03-04
126203,2020-06-04
126204,2020-05-27
126205,2020-06-13
126206,2020-03-09
126207,2020-06-14
126208,2020-02-06
126209,2020-02-11
126210,2020-04-07
126211,2020-01-26
126212,2020-06-05
126213,2020-06-08
126214,2020-06-10
126215,2020-02-12
126216,2020-03-07
126217,2020-01-17
126218,2020-05-25
126219,2020-01-14
126220,2020-04-17
126221,2020-06-12
126222,2020-03-30
126223,2020-02-26
126224,2020-01-14
126225,2020-05-03
126226,2020-06-12
126227,2020-05-30
126228,2020-05-21
126229,2020-04-30
126230,2020-02-21
126231,2020-03-23
126232,2020-05-25
126233,2020-02-08
126234,2020-05-24
126235,2020-05-15
126236,2020-03-27
126237,2020-01-17
126238,2020-04-27
126239,2020-04-02
126240,2020-05-09
126241,2020-01-05
126242,2020-02-03
126243,2020-01-11
126244,2020-01-12
126245,2020-05-30
126246,2020-02-28
126247,2020-01-26
126248,2020-03-16
126249,2020-01-29
126250,2020-04-26
126251,2020-03-03
126252,2020-04-28
126253,2020-06-25
126254,2020-05-05
126255,2020-03-02
126256,2020-06-27
126257,2020-02-28
126258,2020-06-18
126259,2020-01-30
126260,2020-05-17
126261,2020-04-23
126262,2020-06-09
126263,2020-02-14
126264,2020-01-04
126265,2020-06-07
126266,2020-01-17
126267,2020-03-17
126268,2020-01-19
126269,2020-06-29
126270,2020-05-09
126271,2020-04-26
126272,2020-01-17
126273,2020-06-12
126274,2020-05-31
126275,2020-04-09
126276,2020-02-24
126277,2020-03-15
126278,2020-01-02
126279,2020-06-30
126280,2020-03-03
126281,2020-04-05
126282,2020-03-23
126283,2020-04-04
126284,2020-05-18
126285,2020-06-04
126286,2020-01-12
126287,2020-04-24
126288,2020-03-01
126289,2020-05-06
126290,2020-05-08
126291,2020-05-05
126292,2020-03-02
126293,2020-01-05
126294,2020-04-16
126295,2020-01-05
126296,2020-05-16
126297,2020-01-13
126298,2020-04-05
126299,2020-04-30
126300,2020-05-30
126301,2020-01-04
126302,2020-01-01
126303,2020-06-15
126304,2020-01-20
126305,2020-05-25
126306,2020-06-11
126307,2020-04-22
126308,2020-05-28
126309,2020-06-13
126310,2020-05-12
126311,2020-03-14
126312,2020-01-08
126313,2020-01-28
126314,2020-04-22
126315,2020-02-18
126316,2020-04-04
126317,2020-04-14
126318,2020-02-27
126319,2020-05-04
126320,2020-03-03
126321,2020-06-08
126322,2020-05-10
126323,2020-05-28
126324,2020-04-29
126325,2020-04-21
126326,2020-03-23
126327,2020-01-21
126328,2020-04-12
126329,2020-03-25
126330,2020-02-07
126331,2020-06-01
126332,2020-05-14
126333,2020-01-28
126334,2020-05-15
126335,2020-05-30
126336,2020-05-08
126337,2020-01-15
126338,2020-04-01
126339,2020-05-27
126340,2020-01-02
126341,2020-02-15
126342,2020-02-18
126343,2020-03-21
126344,2020-05-06
126345,2020-05-09
126346,2020-03-11
126347,2020-03-21
126348,2020-02-09
126349,2020-02-03
126350,2020-01-21
126351,2020-05-19
126352,2020-01-25
126353,2020-04-03
126354,2020-03-13
126355,2020-04-15
126356,2020-06-20
126357,2020-04-19
126358,2020-05-09
126359,2020-04-08
126360,2020-05-11
126361,2020-04-25
126362,2020-03-07
126363,2020-05-18
126364,2020-02-22
126365,2020-05-08
126366,2020-06-23
126367,2020-01-19
126368,2020-05-11
126369,2020-06-19
126370,2020-01-09
126371,2020-06-01
126372,2020-01-19
126373,2020-01-06
126374,2020-06-23
126375,2020-02-11
126376,2020-06-04
126377,2020-06-08
126378,2020-02-03
126379,2020-05-23
126380,2020-02-17
126381,2020-04-19
126382,2020-01-25
126383,2020-01-13
126384,2020-03-03
126385,2020-06-18
126386,2020-06-23
126387,2020-01-22
126388,2020-02-01
126389,2020-03-18
126390,2020-06-22
126391,2020-04-01
126392,2020-06-25
126393,2020-05-14
126394,2020-03-19
126395,2020-03-20
126396,2020-05-26
126397,2020-01-03
126398,2020-04-30
