id,inscription_date
750245,2020-05-26
750246,2020-01-17
750247,2020-04-04
750248,2020-06-19
750249,2020-06-05
750250,2020-05-03
750251,2020-04-12
750252,2020-01-30
750253,2020-06-05
750254,2020-06-06
750255,2020-03-04
750256,2020-01-09
750257,2020-05-18
750258,2020-04-05
750259,2020-05-13
750260,2020-04-02
750261,2020-06-28
750262,2020-01-25
750263,2020-01-08
750264,2020-06-23
750265,2020-03-12
750266,2020-03-29
750267,2020-05-10
750268,2020-04-12
750269,2020-03-23
750270,2020-02-21
750271,2020-02-11
750272,2020-06-15
750273,2020-05-11
750274,2020-01-28
750275,2020-01-17
750276,2020-03-04
750277,2020-04-30
750278,2020-01-21
750279,2020-02-29
750280,2020-04-03
750281,2020-03-18
750282,2020-04-28
750283,2020-06-28
750284,2020-02-04
750285,2020-05-29
750286,2020-02-27
750287,2020-03-20
750288,2020-06-06
750289,2020-01-22
750290,2020-06-18
750291,2020-06-10
750292,2020-02-19
750293,2020-04-17
750294,2020-02-23
750295,2020-02-28
750296,2020-06-24
750297,2020-02-05
750298,2020-06-09
750299,2020-01-03
750300,2020-06-26
750301,2020-03-26
750302,2020-01-13
750303,2020-04-03
750304,2020-06-29
750305,2020-02-17
750306,2020-01-08
750307,2020-05-07
750308,2020-02-27
750309,2020-04-01
750310,2020-03-06
750311,2020-01-04
750312,2020-02-28
750313,2020-03-18
750314,2020-05-11
750315,2020-01-10
750316,2020-01-05
750317,2020-01-11
750318,2020-04-18
750319,2020-02-16
750320,2020-01-26
750321,2020-06-07
750322,2020-01-25
750323,2020-02-11
750324,2020-03-22
750325,2020-05-02
750326,2020-03-27
750327,2020-03-16
750328,2020-03-09
750329,2020-03-18
750330,2020-01-27
750331,2020-03-03
750332,2020-01-26
750333,2020-06-13
750334,2020-02-10
750335,2020-04-09
750336,2020-02-25
750337,2020-03-22
750338,2020-02-06
750339,2020-05-05
750340,2020-04-20
750341,2020-01-13
750342,2020-06-15
750343,2020-05-11
750344,2020-05-17
750345,2020-04-20
750346,2020-06-27
750347,2020-03-23
750348,2020-01-08
750349,2020-01-05
750350,2020-02-24
750351,2020-01-02
750352,2020-03-18
750353,2020-06-03
750354,2020-02-28
750355,2020-06-27
750356,2020-03-20
750357,2020-05-21
750358,2020-06-21
750359,2020-02-27
750360,2020-03-02
750361,2020-01-24
750362,2020-06-02
750363,2020-02-01
750364,2020-03-28
750365,2020-02-29
750366,2020-06-24
750367,2020-01-03
750368,2020-01-01
750369,2020-02-21
750370,2020-04-04
750371,2020-03-31
750372,2020-04-05
750373,2020-02-06
750374,2020-06-08
750375,2020-04-17
750376,2020-03-16
750377,2020-04-26
750378,2020-04-03
750379,2020-03-27
750380,2020-04-03
750381,2020-02-12
750382,2020-04-04
750383,2020-04-22
750384,2020-05-07
750385,2020-06-02
750386,2020-03-19
750387,2020-03-03
750388,2020-03-14
750389,2020-05-12
750390,2020-02-03
750391,2020-05-11
750392,2020-05-06
750393,2020-03-14
750394,2020-03-13
750395,2020-01-22
750396,2020-05-11
750397,2020-06-20
750398,2020-03-23
750399,2020-03-12
750400,2020-03-24
750401,2020-04-03
750402,2020-05-05
750403,2020-06-16
750404,2020-03-24
750405,2020-01-07
750406,2020-01-09
750407,2020-02-05
750408,2020-04-28
750409,2020-06-11
750410,2020-05-18
750411,2020-04-04
750412,2020-04-10
750413,2020-04-04
750414,2020-04-03
750415,2020-06-23
750416,2020-01-21
750417,2020-04-25
750418,2020-04-14
750419,2020-02-12
750420,2020-06-19
750421,2020-04-05
750422,2020-03-31
750423,2020-06-27
750424,2020-05-09
750425,2020-06-15
750426,2020-06-10
750427,2020-01-25
750428,2020-01-23
750429,2020-06-22
750430,2020-01-23
750431,2020-02-27
750432,2020-05-11
750433,2020-06-24
750434,2020-01-05
750435,2020-06-28
750436,2020-05-23
750437,2020-02-22
750438,2020-03-11
750439,2020-04-16
750440,2020-01-11
750441,2020-03-31
750442,2020-06-13
750443,2020-04-02
750444,2020-03-19
750445,2020-01-24
750446,2020-01-02
750447,2020-02-05
750448,2020-05-02
750449,2020-05-29
750450,2020-06-07
750451,2020-02-14
750452,2020-01-30
750453,2020-05-02
750454,2020-01-29
750455,2020-02-02
750456,2020-04-04
750457,2020-03-20
750458,2020-06-21
750459,2020-01-18
750460,2020-02-15
750461,2020-02-17
750462,2020-06-25
750463,2020-06-16
750464,2020-02-20
750465,2020-06-18
750466,2020-04-26
750467,2020-04-04
750468,2020-06-25
750469,2020-04-16
750470,2020-05-08
750471,2020-04-25
750472,2020-03-13
750473,2020-02-04
750474,2020-02-01
750475,2020-04-07
750476,2020-04-18
750477,2020-04-24
750478,2020-03-16
750479,2020-02-26
750480,2020-06-02
750481,2020-06-16
750482,2020-04-13
750483,2020-05-16
750484,2020-03-28
750485,2020-05-07
750486,2020-02-04
750487,2020-03-25
750488,2020-03-20
750489,2020-02-02
750490,2020-06-24
750491,2020-05-08
750492,2020-03-30
750493,2020-02-14
750494,2020-03-14
750495,2020-06-05
750496,2020-02-08
750497,2020-02-16
750498,2020-06-06
750499,2020-06-10
750500,2020-04-08
750501,2020-03-25
750502,2020-05-29
750503,2020-05-23
750504,2020-02-03
750505,2020-01-30
750506,2020-05-27
750507,2020-01-15
750508,2020-02-28
750509,2020-05-29
750510,2020-03-27
750511,2020-05-25
750512,2020-04-13
750513,2020-05-13
750514,2020-01-18
750515,2020-01-15
750516,2020-03-06
750517,2020-05-26
750518,2020-01-13
750519,2020-02-06
750520,2020-02-08
750521,2020-06-22
750522,2020-03-05
750523,2020-03-07
750524,2020-02-15
750525,2020-04-11
750526,2020-05-25
750527,2020-06-12
750528,2020-06-30
750529,2020-05-12
750530,2020-01-18
750531,2020-01-03
750532,2020-06-05
750533,2020-04-15
750534,2020-01-17
750535,2020-05-17
750536,2020-04-01
750537,2020-06-13
750538,2020-02-25
750539,2020-02-09
750540,2020-04-23
750541,2020-03-30
750542,2020-03-01
750543,2020-05-09
750544,2020-06-08
750545,2020-01-06
750546,2020-03-21
750547,2020-03-10
750548,2020-01-29
750549,2020-01-13
750550,2020-01-11
750551,2020-04-13
750552,2020-03-03
750553,2020-05-16
750554,2020-03-31
750555,2020-06-01
750556,2020-02-25
750557,2020-06-07
750558,2020-06-09
750559,2020-06-06
750560,2020-02-14
750561,2020-04-13
750562,2020-02-22
750563,2020-03-27
750564,2020-03-14
750565,2020-02-23
750566,2020-06-06
750567,2020-04-26
750568,2020-05-23
750569,2020-01-06
750570,2020-04-01
750571,2020-03-12
750572,2020-04-16
750573,2020-04-16
750574,2020-01-31
750575,2020-06-03
750576,2020-04-15
750577,2020-03-10
750578,2020-02-26
750579,2020-01-30
750580,2020-01-07
750581,2020-02-14
750582,2020-03-26
750583,2020-02-01
750584,2020-04-15
750585,2020-02-12
750586,2020-02-04
750587,2020-01-07
750588,2020-02-22
750589,2020-06-24
750590,2020-01-18
750591,2020-01-16
750592,2020-05-19
750593,2020-05-14
750594,2020-02-02
750595,2020-02-29
750596,2020-04-06
750597,2020-03-16
750598,2020-05-31
750599,2020-02-19
750600,2020-03-02
750601,2020-06-15
750602,2020-05-30
750603,2020-06-16
750604,2020-04-14
750605,2020-03-27
750606,2020-05-05
750607,2020-06-30
750608,2020-01-17
750609,2020-04-13
750610,2020-06-02
750611,2020-03-08
750612,2020-05-30
750613,2020-03-23
750614,2020-04-01
750615,2020-04-19
750616,2020-06-30
750617,2020-01-15
750618,2020-06-09
750619,2020-02-04
750620,2020-02-15
750621,2020-05-27
750622,2020-03-08
750623,2020-06-27
750624,2020-02-24
750625,2020-04-08
750626,2020-03-07
750627,2020-03-19
750628,2020-04-22
750629,2020-03-04
750630,2020-03-16
750631,2020-02-20
750632,2020-06-25
750633,2020-02-25
750634,2020-03-13
750635,2020-01-24
750636,2020-03-07
750637,2020-03-12
750638,2020-05-13
750639,2020-02-08
750640,2020-02-29
750641,2020-02-08
750642,2020-03-31
750643,2020-01-21
750644,2020-02-17
750645,2020-05-30
750646,2020-02-16
750647,2020-02-12
750648,2020-01-22
750649,2020-04-16
750650,2020-06-23
750651,2020-04-28
750652,2020-03-10
750653,2020-05-03
750654,2020-04-21
750655,2020-05-15
750656,2020-04-11
750657,2020-06-22
750658,2020-06-27
750659,2020-06-14
750660,2020-06-18
750661,2020-01-15
750662,2020-05-23
750663,2020-05-19
750664,2020-05-18
750665,2020-04-05
750666,2020-05-17
750667,2020-05-11
750668,2020-06-05
750669,2020-01-06
750670,2020-01-08
750671,2020-05-10
750672,2020-06-16
750673,2020-05-12
750674,2020-04-14
750675,2020-06-23
750676,2020-01-03
750677,2020-05-30
750678,2020-03-29
750679,2020-06-02
750680,2020-04-08
750681,2020-03-01
750682,2020-06-23
750683,2020-03-21
750684,2020-06-22
750685,2020-06-02
750686,2020-06-29
750687,2020-02-23
750688,2020-06-21
750689,2020-03-14
750690,2020-03-31
750691,2020-01-03
750692,2020-02-04
750693,2020-01-14
750694,2020-04-23
750695,2020-03-12
750696,2020-01-07
750697,2020-02-07
750698,2020-05-03
750699,2020-02-23
750700,2020-01-20
750701,2020-05-08
750702,2020-05-18
750703,2020-03-01
750704,2020-02-11
750705,2020-03-18
750706,2020-01-28
750707,2020-02-26
750708,2020-01-05
750709,2020-06-15
750710,2020-03-21
750711,2020-03-27
750712,2020-05-04
750713,2020-06-04
750714,2020-01-29
750715,2020-04-02
750716,2020-03-09
750717,2020-03-18
750718,2020-01-19
750719,2020-01-14
750720,2020-05-06
750721,2020-03-03
750722,2020-05-15
750723,2020-05-07
750724,2020-06-21
750725,2020-02-22
750726,2020-05-26
750727,2020-03-14
750728,2020-02-13
750729,2020-01-12
750730,2020-02-24
750731,2020-06-12
750732,2020-05-24
750733,2020-05-29
750734,2020-02-10
750735,2020-04-07
750736,2020-04-07
750737,2020-05-10
750738,2020-01-08
750739,2020-03-26
750740,2020-02-24
750741,2020-06-11
750742,2020-04-11
750743,2020-06-02
750744,2020-03-13
750745,2020-06-22
750746,2020-03-30
750747,2020-02-26
750748,2020-05-01
750749,2020-02-10
750750,2020-02-16
750751,2020-06-04
750752,2020-01-12
750753,2020-01-08
750754,2020-06-08
750755,2020-01-25
750756,2020-06-11
750757,2020-06-09
750758,2020-01-17
750759,2020-06-03
750760,2020-06-04
750761,2020-02-25
750762,2020-05-19
750763,2020-01-15
750764,2020-03-31
750765,2020-02-01
750766,2020-01-19
750767,2020-06-11
750768,2020-01-31
750769,2020-06-28
750770,2020-01-23
750771,2020-04-25
750772,2020-06-13
750773,2020-04-13
750774,2020-02-18
750775,2020-06-16
750776,2020-04-20
750777,2020-01-29
750778,2020-04-27
750779,2020-03-04
750780,2020-03-27
750781,2020-04-11
750782,2020-01-22
750783,2020-05-02
750784,2020-02-11
750785,2020-04-09
750786,2020-05-09
750787,2020-02-23
750788,2020-05-13
750789,2020-03-30
750790,2020-06-06
750791,2020-01-09
750792,2020-01-13
750793,2020-02-24
750794,2020-05-05
750795,2020-02-29
750796,2020-05-16
750797,2020-02-26
750798,2020-02-27
750799,2020-02-06
750800,2020-06-11
750801,2020-03-23
750802,2020-03-25
750803,2020-02-10
750804,2020-04-09
750805,2020-03-03
750806,2020-01-10
750807,2020-03-24
750808,2020-01-16
750809,2020-03-12
750810,2020-05-22
750811,2020-05-06
750812,2020-02-06
750813,2020-01-08
750814,2020-03-18
750815,2020-05-25
750816,2020-03-15
750817,2020-06-15
750818,2020-02-13
750819,2020-02-08
750820,2020-02-11
750821,2020-01-15
750822,2020-01-14
750823,2020-01-15
750824,2020-06-25
750825,2020-02-22
750826,2020-04-14
750827,2020-04-10
750828,2020-02-20
750829,2020-04-06
750830,2020-06-23
750831,2020-02-28
750832,2020-04-29
750833,2020-03-15
750834,2020-06-03
750835,2020-01-02
750836,2020-04-24
750837,2020-04-09
750838,2020-04-21
750839,2020-05-13
750840,2020-02-17
750841,2020-06-14
750842,2020-03-18
750843,2020-04-01
750844,2020-03-01
750845,2020-04-28
750846,2020-01-28
750847,2020-04-19
750848,2020-04-04
750849,2020-02-18
750850,2020-03-06
750851,2020-06-28
750852,2020-02-27
750853,2020-01-12
750854,2020-06-15
750855,2020-06-18
750856,2020-06-26
750857,2020-03-16
750858,2020-04-03
750859,2020-01-21
750860,2020-01-20
750861,2020-02-05
750862,2020-04-17
750863,2020-02-29
750864,2020-06-02
750865,2020-03-01
750866,2020-02-11
750867,2020-04-03
750868,2020-02-05
750869,2020-06-09
750870,2020-04-21
750871,2020-04-17
750872,2020-01-30
750873,2020-03-05
750874,2020-02-22
750875,2020-03-24
750876,2020-06-03
750877,2020-01-23
750878,2020-02-02
750879,2020-03-03
750880,2020-01-14
750881,2020-06-15
750882,2020-02-16
750883,2020-02-20
750884,2020-01-22
750885,2020-06-15
750886,2020-01-03
750887,2020-05-16
750888,2020-06-27
750889,2020-02-29
750890,2020-02-27
750891,2020-03-11
750892,2020-04-08
750893,2020-03-26
750894,2020-01-30
750895,2020-04-18
750896,2020-03-18
750897,2020-04-19
750898,2020-04-18
750899,2020-02-02
750900,2020-03-11
750901,2020-03-30
750902,2020-04-15
750903,2020-02-12
750904,2020-03-21
750905,2020-03-19
750906,2020-03-08
750907,2020-01-28
750908,2020-05-05
750909,2020-01-09
750910,2020-01-01
750911,2020-05-11
750912,2020-05-12
750913,2020-02-22
750914,2020-04-02
750915,2020-01-10
750916,2020-06-14
750917,2020-06-24
750918,2020-01-14
750919,2020-04-23
750920,2020-03-26
750921,2020-05-30
750922,2020-03-06
750923,2020-02-14
750924,2020-03-31
750925,2020-01-15
750926,2020-05-25
750927,2020-02-03
750928,2020-01-16
750929,2020-06-27
750930,2020-03-08
750931,2020-06-25
750932,2020-04-22
750933,2020-03-19
750934,2020-05-30
750935,2020-02-01
750936,2020-05-18
750937,2020-01-07
750938,2020-06-30
750939,2020-04-21
750940,2020-01-18
750941,2020-05-01
750942,2020-02-12
750943,2020-06-29
750944,2020-06-28
750945,2020-04-02
750946,2020-05-17
750947,2020-03-29
750948,2020-02-19
750949,2020-04-13
750950,2020-02-23
750951,2020-06-29
750952,2020-04-16
750953,2020-04-02
750954,2020-01-26
750955,2020-05-07
750956,2020-06-27
750957,2020-05-23
750958,2020-06-14
750959,2020-01-16
750960,2020-03-04
750961,2020-04-07
750962,2020-02-20
750963,2020-01-14
750964,2020-01-24
750965,2020-02-13
750966,2020-03-18
750967,2020-01-20
750968,2020-01-12
750969,2020-04-26
750970,2020-03-09
750971,2020-05-10
750972,2020-05-10
750973,2020-01-25
750974,2020-06-02
750975,2020-02-10
750976,2020-06-11
750977,2020-01-26
750978,2020-03-28
750979,2020-04-11
750980,2020-06-24
750981,2020-04-11
750982,2020-05-20
750983,2020-05-02
750984,2020-04-23
750985,2020-01-25
750986,2020-01-14
750987,2020-05-03
750988,2020-03-29
750989,2020-05-09
750990,2020-06-23
750991,2020-06-17
750992,2020-03-30
750993,2020-02-14
750994,2020-05-31
750995,2020-05-02
750996,2020-01-25
750997,2020-06-16
750998,2020-04-18
750999,2020-01-29
751000,2020-02-08
751001,2020-04-09
751002,2020-05-22
751003,2020-06-23
751004,2020-03-22
751005,2020-01-18
751006,2020-05-31
751007,2020-06-15
751008,2020-03-20
751009,2020-03-15
751010,2020-02-16
751011,2020-02-21
751012,2020-02-18
751013,2020-02-08
751014,2020-06-22
751015,2020-01-09
751016,2020-06-20
751017,2020-02-14
751018,2020-02-19
751019,2020-06-13
751020,2020-04-23
751021,2020-02-22
751022,2020-01-14
751023,2020-02-25
751024,2020-04-15
751025,2020-04-15
751026,2020-02-09
751027,2020-05-06
751028,2020-01-07
751029,2020-03-25
751030,2020-05-28
751031,2020-01-30
751032,2020-05-22
751033,2020-06-21
751034,2020-04-22
751035,2020-04-09
751036,2020-04-05
751037,2020-02-06
751038,2020-02-19
751039,2020-03-08
751040,2020-03-03
751041,2020-05-17
751042,2020-03-30
751043,2020-02-08
751044,2020-05-08
751045,2020-06-22
751046,2020-01-22
751047,2020-04-15
751048,2020-03-05
751049,2020-01-21
751050,2020-04-24
751051,2020-01-27
751052,2020-06-24
751053,2020-06-27
751054,2020-03-15
751055,2020-03-25
751056,2020-04-20
751057,2020-04-04
751058,2020-04-13
751059,2020-03-20
751060,2020-05-15
751061,2020-02-25
751062,2020-05-26
751063,2020-04-26
751064,2020-02-15
751065,2020-05-26
751066,2020-03-05
751067,2020-05-11
751068,2020-04-22
751069,2020-05-08
751070,2020-01-07
751071,2020-06-03
751072,2020-01-07
751073,2020-03-01
751074,2020-01-12
751075,2020-03-18
751076,2020-06-21
751077,2020-01-29
751078,2020-04-26
751079,2020-01-25
751080,2020-06-03
751081,2020-02-16
751082,2020-04-19
751083,2020-06-15
751084,2020-01-31
751085,2020-04-20
751086,2020-05-28
751087,2020-05-14
751088,2020-05-26
751089,2020-01-27
751090,2020-04-26
751091,2020-05-12
751092,2020-05-02
751093,2020-03-24
751094,2020-01-18
751095,2020-05-14
751096,2020-02-14
751097,2020-02-22
751098,2020-03-21
751099,2020-05-24
751100,2020-01-04
751101,2020-06-28
751102,2020-02-24
751103,2020-06-30
751104,2020-06-18
751105,2020-06-27
751106,2020-02-13
751107,2020-05-20
751108,2020-06-26
751109,2020-03-23
751110,2020-04-25
751111,2020-05-27
751112,2020-04-11
751113,2020-02-17
751114,2020-04-15
751115,2020-05-16
751116,2020-02-18
751117,2020-03-14
751118,2020-01-07
751119,2020-06-16
751120,2020-06-22
751121,2020-01-18
751122,2020-03-05
751123,2020-02-13
751124,2020-03-15
751125,2020-06-03
751126,2020-01-14
751127,2020-05-31
751128,2020-03-02
751129,2020-06-08
751130,2020-04-27
751131,2020-05-30
751132,2020-02-11
751133,2020-04-20
751134,2020-03-07
751135,2020-05-28
751136,2020-05-01
751137,2020-06-09
751138,2020-03-14
751139,2020-06-21
751140,2020-03-20
751141,2020-01-20
751142,2020-03-31
751143,2020-04-26
751144,2020-01-10
751145,2020-01-21
751146,2020-05-16
751147,2020-03-26
751148,2020-01-10
751149,2020-05-16
751150,2020-03-21
751151,2020-05-08
751152,2020-02-01
751153,2020-06-16
751154,2020-04-17
751155,2020-06-07
751156,2020-05-08
751157,2020-02-05
751158,2020-02-26
751159,2020-05-18
751160,2020-04-15
751161,2020-05-26
751162,2020-01-22
751163,2020-05-31
751164,2020-05-25
751165,2020-05-08
751166,2020-05-15
751167,2020-06-13
751168,2020-02-06
751169,2020-01-01
751170,2020-06-20
751171,2020-03-12
751172,2020-04-15
751173,2020-05-16
751174,2020-05-30
751175,2020-05-10
751176,2020-01-08
751177,2020-03-08
751178,2020-02-17
751179,2020-06-10
751180,2020-06-21
751181,2020-02-23
751182,2020-02-05
751183,2020-05-15
751184,2020-04-10
751185,2020-04-19
751186,2020-01-12
751187,2020-04-21
751188,2020-02-07
751189,2020-01-13
751190,2020-05-18
751191,2020-03-15
751192,2020-05-14
751193,2020-04-10
751194,2020-05-06
751195,2020-06-14
751196,2020-04-18
751197,2020-02-09
751198,2020-06-16
751199,2020-04-15
751200,2020-04-02
751201,2020-04-10
751202,2020-01-22
751203,2020-04-03
751204,2020-03-24
751205,2020-04-22
751206,2020-04-16
751207,2020-06-03
751208,2020-06-07
751209,2020-05-25
751210,2020-04-11
751211,2020-06-25
751212,2020-04-21
751213,2020-04-30
751214,2020-01-25
751215,2020-01-30
751216,2020-05-20
751217,2020-02-20
751218,2020-04-07
751219,2020-04-02
751220,2020-05-08
751221,2020-05-01
751222,2020-05-26
751223,2020-05-06
751224,2020-04-19
751225,2020-05-26
751226,2020-01-26
751227,2020-06-09
751228,2020-01-30
751229,2020-03-13
751230,2020-04-05
751231,2020-01-20
751232,2020-05-19
751233,2020-02-01
751234,2020-01-15
751235,2020-06-09
751236,2020-06-12
751237,2020-03-18
751238,2020-05-18
751239,2020-01-04
751240,2020-01-03
751241,2020-04-08
751242,2020-03-31
751243,2020-04-11
751244,2020-03-18
751245,2020-03-05
751246,2020-05-02
751247,2020-01-08
751248,2020-04-13
751249,2020-03-19
751250,2020-05-25
751251,2020-02-25
751252,2020-06-05
751253,2020-03-29
751254,2020-04-30
751255,2020-02-09
751256,2020-02-29
751257,2020-01-25
751258,2020-01-23
751259,2020-03-15
751260,2020-02-26
751261,2020-06-18
751262,2020-05-04
751263,2020-02-23
751264,2020-04-06
751265,2020-02-05
751266,2020-03-16
751267,2020-04-20
751268,2020-06-10
751269,2020-02-24
751270,2020-05-25
751271,2020-02-19
751272,2020-06-07
751273,2020-02-08
751274,2020-02-18
751275,2020-05-30
751276,2020-04-27
751277,2020-02-10
751278,2020-06-12
751279,2020-03-15
751280,2020-04-18
751281,2020-02-29
751282,2020-05-01
751283,2020-05-26
751284,2020-02-25
751285,2020-02-11
751286,2020-05-08
751287,2020-03-17
751288,2020-04-02
751289,2020-02-03
751290,2020-01-04
751291,2020-03-28
751292,2020-04-18
751293,2020-06-16
751294,2020-04-08
751295,2020-02-07
751296,2020-02-11
751297,2020-05-30
751298,2020-02-23
751299,2020-01-30
751300,2020-05-07
751301,2020-06-30
751302,2020-04-22
751303,2020-06-06
751304,2020-02-13
751305,2020-06-25
751306,2020-02-27
751307,2020-04-02
751308,2020-02-25
751309,2020-06-19
751310,2020-03-23
751311,2020-04-21
751312,2020-04-05
751313,2020-02-10
751314,2020-06-21
751315,2020-05-03
751316,2020-04-10
751317,2020-05-04
751318,2020-06-24
751319,2020-02-26
751320,2020-06-25
751321,2020-05-30
751322,2020-01-09
751323,2020-01-30
751324,2020-02-22
751325,2020-01-16
751326,2020-05-26
751327,2020-04-06
751328,2020-06-27
751329,2020-01-24
751330,2020-01-23
751331,2020-05-03
751332,2020-03-15
751333,2020-01-22
751334,2020-05-14
751335,2020-05-09
751336,2020-05-13
751337,2020-02-28
751338,2020-03-02
751339,2020-05-21
751340,2020-02-04
751341,2020-05-01
751342,2020-03-19
751343,2020-01-22
751344,2020-03-15
751345,2020-04-09
751346,2020-04-28
751347,2020-04-20
751348,2020-05-18
751349,2020-01-10
751350,2020-05-22
751351,2020-02-20
751352,2020-01-29
751353,2020-04-14
751354,2020-03-28
751355,2020-05-18
751356,2020-04-21
751357,2020-06-28
751358,2020-06-18
751359,2020-06-17
751360,2020-02-25
751361,2020-04-23
751362,2020-02-20
751363,2020-04-02
751364,2020-04-12
751365,2020-01-14
751366,2020-05-28
751367,2020-05-13
751368,2020-01-04
751369,2020-05-13
751370,2020-06-24
751371,2020-04-09
751372,2020-05-26
751373,2020-03-28
751374,2020-06-02
751375,2020-06-04
751376,2020-06-05
751377,2020-06-21
751378,2020-04-05
751379,2020-03-28
751380,2020-04-03
751381,2020-05-14
751382,2020-01-17
751383,2020-02-21
751384,2020-03-27
751385,2020-06-18
751386,2020-05-25
751387,2020-05-12
751388,2020-06-07
751389,2020-01-12
751390,2020-01-23
751391,2020-03-08
751392,2020-05-28
751393,2020-02-22
751394,2020-04-21
751395,2020-02-16
751396,2020-01-19
751397,2020-02-22
751398,2020-03-11
