id,inscription_date
375164,2020-03-28
375165,2020-03-30
375166,2020-01-26
375167,2020-03-11
375168,2020-05-03
375169,2020-02-27
375170,2020-04-06
375171,2020-03-19
375172,2020-03-09
375173,2020-06-09
375174,2020-02-24
375175,2020-01-31
375176,2020-06-26
375177,2020-02-21
375178,2020-01-16
375179,2020-04-02
375180,2020-04-07
375181,2020-03-08
375182,2020-02-18
375183,2020-01-11
375184,2020-05-26
375185,2020-05-27
375186,2020-04-06
375187,2020-01-08
375188,2020-01-26
375189,2020-02-12
375190,2020-05-13
375191,2020-01-27
375192,2020-06-02
375193,2020-05-14
375194,2020-02-19
375195,2020-02-19
375196,2020-01-25
375197,2020-06-13
375198,2020-02-09
375199,2020-04-09
375200,2020-05-23
375201,2020-01-06
375202,2020-01-01
375203,2020-05-04
375204,2020-02-14
375205,2020-06-26
375206,2020-01-12
375207,2020-01-10
375208,2020-01-15
375209,2020-04-30
375210,2020-01-02
375211,2020-04-18
375212,2020-01-08
375213,2020-05-04
375214,2020-06-27
375215,2020-05-28
375216,2020-01-06
375217,2020-06-11
375218,2020-05-08
375219,2020-01-18
375220,2020-01-10
375221,2020-05-30
375222,2020-06-15
375223,2020-05-24
375224,2020-01-14
375225,2020-06-15
375226,2020-01-05
375227,2020-03-22
375228,2020-02-05
375229,2020-02-22
375230,2020-05-03
375231,2020-06-04
375232,2020-05-15
375233,2020-05-25
375234,2020-02-06
375235,2020-02-01
375236,2020-03-08
375237,2020-03-12
375238,2020-04-16
375239,2020-03-24
375240,2020-05-06
375241,2020-01-09
375242,2020-06-17
375243,2020-01-04
375244,2020-01-02
375245,2020-06-20
375246,2020-05-05
375247,2020-05-18
375248,2020-03-17
375249,2020-01-04
375250,2020-05-28
375251,2020-05-09
375252,2020-01-16
375253,2020-04-06
375254,2020-03-04
375255,2020-04-21
375256,2020-03-04
375257,2020-05-18
375258,2020-01-30
375259,2020-03-09
375260,2020-03-18
375261,2020-01-13
375262,2020-06-18
375263,2020-01-08
375264,2020-01-13
375265,2020-05-27
375266,2020-01-21
375267,2020-04-23
375268,2020-05-10
375269,2020-01-06
375270,2020-02-02
375271,2020-06-26
375272,2020-06-22
375273,2020-05-31
375274,2020-01-07
375275,2020-03-12
375276,2020-01-15
375277,2020-03-01
375278,2020-05-01
375279,2020-05-23
375280,2020-03-22
375281,2020-01-21
375282,2020-05-10
375283,2020-03-07
375284,2020-01-24
375285,2020-03-18
375286,2020-04-07
375287,2020-01-27
375288,2020-05-15
375289,2020-05-22
375290,2020-03-27
375291,2020-04-04
375292,2020-04-18
375293,2020-06-18
375294,2020-02-05
375295,2020-03-03
375296,2020-02-20
375297,2020-05-08
375298,2020-06-21
375299,2020-03-30
375300,2020-06-03
375301,2020-06-25
375302,2020-06-09
375303,2020-06-30
375304,2020-05-13
375305,2020-01-30
375306,2020-05-13
375307,2020-05-29
375308,2020-06-30
375309,2020-05-03
375310,2020-04-08
375311,2020-03-16
375312,2020-02-27
375313,2020-04-07
375314,2020-01-26
375315,2020-02-04
375316,2020-02-22
375317,2020-01-08
375318,2020-04-04
375319,2020-05-23
375320,2020-01-16
375321,2020-06-23
375322,2020-05-03
375323,2020-02-09
375324,2020-05-06
375325,2020-03-09
375326,2020-06-28
375327,2020-02-15
375328,2020-01-06
375329,2020-04-17
375330,2020-01-24
375331,2020-01-07
375332,2020-03-13
375333,2020-01-16
375334,2020-05-21
375335,2020-05-13
375336,2020-05-12
375337,2020-02-21
375338,2020-04-13
375339,2020-06-10
375340,2020-03-27
375341,2020-04-21
375342,2020-01-14
375343,2020-05-26
375344,2020-05-18
375345,2020-02-06
375346,2020-03-18
375347,2020-06-13
375348,2020-03-12
375349,2020-01-05
375350,2020-02-29
375351,2020-04-06
375352,2020-05-07
375353,2020-02-29
375354,2020-05-19
375355,2020-03-08
375356,2020-04-14
375357,2020-01-23
375358,2020-06-23
375359,2020-02-24
375360,2020-03-08
375361,2020-04-04
375362,2020-02-17
375363,2020-02-18
375364,2020-04-05
375365,2020-01-19
375366,2020-04-25
375367,2020-01-17
375368,2020-02-01
375369,2020-05-07
375370,2020-01-06
375371,2020-06-29
375372,2020-06-29
375373,2020-03-18
375374,2020-03-13
375375,2020-02-01
375376,2020-05-10
375377,2020-03-28
375378,2020-03-19
375379,2020-03-15
375380,2020-06-12
375381,2020-06-14
375382,2020-05-01
375383,2020-04-12
375384,2020-05-23
375385,2020-02-17
375386,2020-04-14
375387,2020-06-05
375388,2020-02-11
375389,2020-03-09
375390,2020-03-14
375391,2020-02-17
375392,2020-03-25
375393,2020-03-30
375394,2020-02-17
375395,2020-03-13
375396,2020-05-07
375397,2020-02-25
375398,2020-01-22
375399,2020-01-08
375400,2020-03-24
375401,2020-02-05
375402,2020-05-12
375403,2020-01-28
375404,2020-04-23
375405,2020-05-08
375406,2020-04-13
375407,2020-06-26
375408,2020-01-15
375409,2020-01-03
375410,2020-03-14
375411,2020-04-22
375412,2020-05-15
375413,2020-04-23
375414,2020-05-12
375415,2020-04-10
375416,2020-06-29
375417,2020-02-02
375418,2020-02-14
375419,2020-01-15
375420,2020-05-11
375421,2020-02-20
375422,2020-04-16
375423,2020-05-23
375424,2020-02-28
375425,2020-04-29
375426,2020-03-04
375427,2020-01-04
375428,2020-04-19
375429,2020-01-22
375430,2020-04-12
375431,2020-05-19
375432,2020-02-06
375433,2020-03-25
375434,2020-06-01
375435,2020-06-23
375436,2020-06-04
375437,2020-02-22
375438,2020-02-20
375439,2020-05-19
375440,2020-04-24
375441,2020-04-15
375442,2020-03-27
375443,2020-02-24
375444,2020-02-12
375445,2020-03-15
375446,2020-03-30
375447,2020-04-29
375448,2020-03-11
375449,2020-06-01
375450,2020-03-27
375451,2020-01-06
375452,2020-06-21
375453,2020-03-27
375454,2020-05-20
375455,2020-03-17
375456,2020-04-20
375457,2020-03-05
375458,2020-02-01
375459,2020-06-18
375460,2020-03-09
375461,2020-01-14
375462,2020-02-24
375463,2020-05-28
375464,2020-05-15
375465,2020-06-22
375466,2020-05-17
375467,2020-05-22
375468,2020-05-28
375469,2020-02-01
375470,2020-06-13
375471,2020-06-29
375472,2020-01-16
375473,2020-06-21
375474,2020-02-07
375475,2020-03-15
375476,2020-05-02
375477,2020-04-19
375478,2020-01-11
375479,2020-06-13
375480,2020-01-22
375481,2020-02-13
375482,2020-05-22
375483,2020-03-30
375484,2020-01-23
375485,2020-04-03
375486,2020-03-24
375487,2020-06-09
375488,2020-02-20
375489,2020-05-20
375490,2020-05-06
375491,2020-04-18
375492,2020-05-06
375493,2020-01-03
375494,2020-02-28
375495,2020-02-19
375496,2020-01-15
375497,2020-03-07
375498,2020-03-26
375499,2020-02-13
375500,2020-01-17
375501,2020-02-28
375502,2020-03-19
375503,2020-06-02
375504,2020-02-18
375505,2020-06-24
375506,2020-04-17
375507,2020-03-13
375508,2020-01-21
375509,2020-06-22
375510,2020-02-22
375511,2020-01-31
375512,2020-02-10
375513,2020-05-23
375514,2020-05-23
375515,2020-01-16
375516,2020-03-09
375517,2020-05-27
375518,2020-01-17
375519,2020-04-13
375520,2020-01-25
375521,2020-03-21
375522,2020-04-30
375523,2020-01-17
375524,2020-04-10
375525,2020-05-18
375526,2020-01-29
375527,2020-02-14
375528,2020-02-24
375529,2020-05-19
375530,2020-05-04
375531,2020-03-10
375532,2020-02-08
375533,2020-03-23
375534,2020-01-16
375535,2020-04-07
375536,2020-01-25
375537,2020-05-04
375538,2020-02-24
375539,2020-01-27
375540,2020-03-02
375541,2020-03-31
375542,2020-05-26
375543,2020-06-13
375544,2020-05-08
375545,2020-06-08
375546,2020-01-26
375547,2020-06-28
375548,2020-02-11
375549,2020-04-17
375550,2020-01-11
375551,2020-05-30
375552,2020-06-04
375553,2020-02-07
375554,2020-02-23
375555,2020-06-10
375556,2020-06-29
375557,2020-06-14
375558,2020-05-27
375559,2020-04-27
375560,2020-02-03
375561,2020-04-01
375562,2020-04-09
375563,2020-03-09
375564,2020-03-31
375565,2020-06-19
375566,2020-03-18
375567,2020-06-06
375568,2020-01-25
375569,2020-03-07
375570,2020-03-25
375571,2020-03-19
375572,2020-01-22
375573,2020-05-13
375574,2020-04-01
375575,2020-03-17
375576,2020-01-20
375577,2020-02-21
375578,2020-03-19
375579,2020-01-11
375580,2020-03-04
375581,2020-01-13
375582,2020-03-19
375583,2020-02-09
375584,2020-03-09
375585,2020-05-27
375586,2020-05-11
375587,2020-04-24
375588,2020-04-06
375589,2020-02-26
375590,2020-01-19
375591,2020-01-16
375592,2020-01-19
375593,2020-03-11
375594,2020-06-09
375595,2020-01-21
375596,2020-06-06
375597,2020-04-08
375598,2020-04-13
375599,2020-03-09
375600,2020-01-29
375601,2020-02-03
375602,2020-04-22
375603,2020-01-27
375604,2020-05-17
375605,2020-06-11
375606,2020-05-28
375607,2020-04-22
375608,2020-03-01
375609,2020-05-19
375610,2020-04-02
375611,2020-01-03
375612,2020-01-21
375613,2020-02-26
375614,2020-01-07
375615,2020-04-10
375616,2020-01-06
375617,2020-03-09
375618,2020-01-30
375619,2020-06-01
375620,2020-03-08
375621,2020-04-26
375622,2020-02-20
375623,2020-03-29
375624,2020-03-05
375625,2020-06-13
375626,2020-06-19
375627,2020-05-04
375628,2020-03-15
375629,2020-01-03
375630,2020-05-26
375631,2020-03-15
375632,2020-01-30
375633,2020-01-26
375634,2020-03-13
375635,2020-02-16
375636,2020-06-28
375637,2020-01-22
375638,2020-02-01
375639,2020-05-29
375640,2020-04-25
375641,2020-01-23
375642,2020-05-25
375643,2020-02-05
375644,2020-06-18
375645,2020-02-18
375646,2020-05-03
375647,2020-01-11
375648,2020-01-30
375649,2020-04-06
375650,2020-04-01
375651,2020-04-11
375652,2020-06-09
375653,2020-06-28
375654,2020-01-15
375655,2020-05-06
375656,2020-04-12
375657,2020-01-13
375658,2020-04-03
375659,2020-05-22
375660,2020-03-21
375661,2020-02-25
375662,2020-03-29
375663,2020-02-13
375664,2020-06-06
375665,2020-04-29
375666,2020-06-19
375667,2020-05-06
375668,2020-04-21
375669,2020-01-29
375670,2020-06-21
375671,2020-01-23
375672,2020-06-15
375673,2020-06-15
375674,2020-01-07
375675,2020-02-08
375676,2020-02-26
375677,2020-06-15
375678,2020-06-29
375679,2020-01-01
375680,2020-04-30
375681,2020-04-12
375682,2020-01-18
375683,2020-01-09
375684,2020-02-13
375685,2020-02-15
375686,2020-01-17
375687,2020-05-04
375688,2020-04-27
375689,2020-01-08
375690,2020-05-07
375691,2020-01-02
375692,2020-01-31
375693,2020-05-26
375694,2020-02-26
375695,2020-02-02
375696,2020-01-31
375697,2020-01-13
375698,2020-02-03
375699,2020-04-01
375700,2020-05-26
375701,2020-06-06
375702,2020-03-09
375703,2020-01-17
375704,2020-05-12
375705,2020-05-17
375706,2020-05-16
375707,2020-04-09
375708,2020-02-29
375709,2020-02-14
375710,2020-02-25
375711,2020-02-17
375712,2020-05-30
375713,2020-03-12
375714,2020-05-26
375715,2020-01-29
375716,2020-04-30
375717,2020-02-23
375718,2020-02-01
375719,2020-04-25
375720,2020-01-10
375721,2020-06-24
375722,2020-05-15
375723,2020-05-20
375724,2020-05-28
375725,2020-06-22
375726,2020-06-22
375727,2020-05-15
375728,2020-06-09
375729,2020-03-23
375730,2020-04-03
375731,2020-03-28
375732,2020-04-09
375733,2020-02-10
375734,2020-03-08
375735,2020-01-18
375736,2020-03-18
375737,2020-01-13
375738,2020-01-22
375739,2020-06-27
375740,2020-01-05
375741,2020-01-26
375742,2020-05-25
375743,2020-01-21
375744,2020-06-27
375745,2020-02-11
375746,2020-03-05
375747,2020-04-17
375748,2020-01-06
375749,2020-03-23
375750,2020-02-20
375751,2020-05-10
375752,2020-06-18
375753,2020-01-27
375754,2020-01-22
375755,2020-06-08
375756,2020-06-16
375757,2020-01-29
375758,2020-06-14
375759,2020-02-01
375760,2020-04-22
375761,2020-05-23
375762,2020-03-11
375763,2020-05-15
375764,2020-01-09
375765,2020-03-17
375766,2020-05-29
375767,2020-05-20
375768,2020-02-10
375769,2020-06-01
375770,2020-02-21
375771,2020-05-13
375772,2020-02-06
375773,2020-06-19
375774,2020-01-28
375775,2020-03-03
375776,2020-01-11
375777,2020-02-10
375778,2020-03-28
375779,2020-05-22
375780,2020-01-15
375781,2020-05-22
375782,2020-01-14
375783,2020-02-24
375784,2020-01-04
375785,2020-01-02
375786,2020-05-21
375787,2020-05-18
375788,2020-05-28
375789,2020-03-25
375790,2020-02-05
375791,2020-06-13
375792,2020-01-27
375793,2020-06-04
375794,2020-05-04
375795,2020-02-15
375796,2020-05-01
375797,2020-06-19
375798,2020-02-10
375799,2020-03-01
375800,2020-06-05
375801,2020-05-05
375802,2020-03-07
375803,2020-03-22
375804,2020-05-07
375805,2020-05-02
375806,2020-06-16
375807,2020-03-27
375808,2020-02-19
375809,2020-03-28
375810,2020-06-22
375811,2020-05-23
375812,2020-04-07
375813,2020-01-15
375814,2020-03-07
375815,2020-03-22
375816,2020-05-13
375817,2020-01-11
375818,2020-02-17
375819,2020-03-08
375820,2020-06-22
375821,2020-01-13
375822,2020-04-06
375823,2020-01-13
375824,2020-04-13
375825,2020-02-29
375826,2020-02-05
375827,2020-04-04
375828,2020-04-10
375829,2020-04-19
375830,2020-05-23
375831,2020-01-13
375832,2020-04-03
375833,2020-03-04
375834,2020-02-06
375835,2020-05-07
375836,2020-01-25
375837,2020-06-22
375838,2020-03-13
375839,2020-06-16
375840,2020-05-20
375841,2020-06-14
375842,2020-06-14
375843,2020-03-15
375844,2020-06-28
375845,2020-05-27
375846,2020-01-09
375847,2020-01-08
375848,2020-06-04
375849,2020-02-04
375850,2020-03-31
375851,2020-04-21
375852,2020-03-28
375853,2020-03-01
375854,2020-06-11
375855,2020-01-27
375856,2020-06-03
375857,2020-06-11
375858,2020-06-25
375859,2020-06-17
375860,2020-02-06
375861,2020-06-28
375862,2020-01-24
375863,2020-02-16
375864,2020-05-09
375865,2020-03-14
375866,2020-05-18
375867,2020-05-09
375868,2020-06-11
375869,2020-01-24
375870,2020-02-21
375871,2020-06-05
375872,2020-02-15
375873,2020-06-01
375874,2020-05-28
375875,2020-01-17
375876,2020-05-05
375877,2020-06-20
375878,2020-03-20
375879,2020-05-15
375880,2020-04-13
375881,2020-06-28
375882,2020-06-05
375883,2020-04-07
375884,2020-03-21
375885,2020-05-23
375886,2020-02-22
375887,2020-03-11
375888,2020-04-26
375889,2020-03-25
375890,2020-02-14
375891,2020-06-20
375892,2020-01-17
375893,2020-03-21
375894,2020-03-18
375895,2020-05-13
375896,2020-04-19
375897,2020-01-15
375898,2020-01-31
375899,2020-04-09
375900,2020-04-10
375901,2020-04-02
375902,2020-01-11
375903,2020-04-07
375904,2020-02-28
375905,2020-05-02
375906,2020-01-04
375907,2020-01-20
375908,2020-01-28
375909,2020-01-15
375910,2020-01-30
375911,2020-06-06
375912,2020-06-09
375913,2020-06-26
375914,2020-04-09
375915,2020-01-30
375916,2020-03-24
375917,2020-01-25
375918,2020-01-04
375919,2020-04-10
375920,2020-02-28
375921,2020-05-15
375922,2020-04-03
375923,2020-01-16
375924,2020-03-27
375925,2020-04-08
375926,2020-03-30
375927,2020-03-02
375928,2020-05-17
375929,2020-01-07
375930,2020-02-17
375931,2020-04-09
375932,2020-02-04
375933,2020-06-11
375934,2020-06-07
375935,2020-06-20
375936,2020-01-09
375937,2020-06-20
375938,2020-06-29
375939,2020-04-14
375940,2020-05-14
375941,2020-06-10
375942,2020-05-18
375943,2020-02-17
375944,2020-01-15
375945,2020-04-05
375946,2020-01-29
375947,2020-03-16
375948,2020-01-23
375949,2020-06-30
375950,2020-04-25
375951,2020-03-12
375952,2020-06-19
375953,2020-01-25
375954,2020-06-30
375955,2020-01-26
375956,2020-01-15
375957,2020-01-09
375958,2020-06-25
375959,2020-02-01
375960,2020-06-18
375961,2020-06-28
375962,2020-04-13
375963,2020-04-21
375964,2020-05-21
375965,2020-06-28
375966,2020-05-24
375967,2020-03-17
375968,2020-06-30
375969,2020-05-16
375970,2020-01-24
375971,2020-05-15
375972,2020-05-07
375973,2020-02-25
375974,2020-02-09
375975,2020-06-09
375976,2020-02-15
375977,2020-01-19
375978,2020-02-29
375979,2020-01-25
375980,2020-06-30
375981,2020-04-20
375982,2020-05-03
375983,2020-05-28
375984,2020-06-30
375985,2020-01-14
375986,2020-04-24
375987,2020-05-28
375988,2020-05-09
375989,2020-06-30
375990,2020-04-01
375991,2020-01-05
375992,2020-06-14
375993,2020-03-15
375994,2020-01-19
375995,2020-05-04
375996,2020-02-29
375997,2020-05-12
375998,2020-04-05
375999,2020-06-24
376000,2020-01-08
376001,2020-02-14
376002,2020-05-02
376003,2020-02-04
376004,2020-06-27
376005,2020-06-29
376006,2020-05-21
376007,2020-03-17
376008,2020-02-07
376009,2020-03-21
376010,2020-02-22
376011,2020-03-30
376012,2020-04-16
376013,2020-06-23
376014,2020-01-25
376015,2020-06-05
376016,2020-03-26
376017,2020-05-16
376018,2020-04-08
376019,2020-03-29
376020,2020-05-25
376021,2020-03-25
376022,2020-06-09
376023,2020-04-13
376024,2020-03-22
376025,2020-01-28
376026,2020-04-25
376027,2020-04-11
376028,2020-05-06
376029,2020-04-19
376030,2020-01-18
376031,2020-03-01
376032,2020-04-02
376033,2020-05-05
376034,2020-03-15
376035,2020-06-30
376036,2020-04-17
376037,2020-05-17
376038,2020-06-12
376039,2020-02-20
376040,2020-06-09
376041,2020-02-05
376042,2020-03-19
376043,2020-06-05
376044,2020-04-02
376045,2020-04-04
376046,2020-05-03
376047,2020-03-03
376048,2020-06-07
376049,2020-06-20
376050,2020-04-02
376051,2020-03-12
376052,2020-06-19
376053,2020-01-26
376054,2020-01-11
376055,2020-03-28
376056,2020-06-20
376057,2020-06-17
376058,2020-05-02
376059,2020-06-07
376060,2020-05-15
376061,2020-06-02
376062,2020-06-10
376063,2020-04-04
376064,2020-03-23
376065,2020-04-03
376066,2020-05-02
376067,2020-03-13
376068,2020-06-30
376069,2020-05-17
376070,2020-02-01
376071,2020-04-14
376072,2020-01-04
376073,2020-06-07
376074,2020-01-02
376075,2020-01-17
376076,2020-05-27
376077,2020-01-13
376078,2020-02-23
376079,2020-06-17
376080,2020-02-24
376081,2020-03-17
376082,2020-05-31
376083,2020-02-12
376084,2020-01-18
376085,2020-02-02
376086,2020-06-29
376087,2020-02-26
376088,2020-06-07
376089,2020-01-31
376090,2020-03-06
376091,2020-02-28
376092,2020-06-02
376093,2020-01-06
376094,2020-06-15
376095,2020-03-19
376096,2020-01-22
376097,2020-01-04
376098,2020-04-17
376099,2020-06-10
376100,2020-06-21
376101,2020-02-16
376102,2020-06-07
376103,2020-04-22
376104,2020-06-15
376105,2020-06-12
376106,2020-06-26
376107,2020-02-04
376108,2020-05-28
376109,2020-02-13
376110,2020-01-05
376111,2020-04-28
376112,2020-05-04
376113,2020-05-21
376114,2020-04-03
376115,2020-03-19
376116,2020-06-03
376117,2020-01-06
376118,2020-02-28
376119,2020-04-05
376120,2020-02-04
376121,2020-05-06
376122,2020-01-09
376123,2020-02-28
376124,2020-02-20
376125,2020-05-27
376126,2020-04-12
376127,2020-05-19
376128,2020-05-16
376129,2020-06-04
376130,2020-03-08
376131,2020-02-03
376132,2020-06-29
376133,2020-05-14
376134,2020-01-06
376135,2020-05-25
376136,2020-06-02
376137,2020-06-18
376138,2020-01-06
376139,2020-03-21
376140,2020-04-22
376141,2020-04-10
376142,2020-05-20
376143,2020-05-13
376144,2020-05-16
376145,2020-06-03
376146,2020-06-11
376147,2020-06-06
376148,2020-01-07
376149,2020-06-27
376150,2020-06-20
376151,2020-02-22
376152,2020-03-04
376153,2020-06-25
376154,2020-02-21
376155,2020-02-26
376156,2020-04-23
376157,2020-05-01
376158,2020-05-08
376159,2020-01-08
376160,2020-05-03
376161,2020-05-05
376162,2020-03-05
376163,2020-03-27
376164,2020-03-16
376165,2020-03-21
376166,2020-01-15
376167,2020-01-22
376168,2020-05-08
376169,2020-03-17
376170,2020-02-25
376171,2020-04-09
376172,2020-02-14
376173,2020-02-19
376174,2020-01-07
376175,2020-03-04
376176,2020-06-23
376177,2020-05-20
376178,2020-04-04
376179,2020-02-16
376180,2020-02-01
376181,2020-05-09
376182,2020-01-15
376183,2020-02-20
376184,2020-05-31
376185,2020-02-06
376186,2020-02-27
376187,2020-06-16
376188,2020-06-08
376189,2020-01-07
376190,2020-01-18
376191,2020-03-21
376192,2020-05-06
376193,2020-05-13
376194,2020-03-05
376195,2020-06-16
376196,2020-04-08
376197,2020-02-15
376198,2020-02-12
376199,2020-03-31
376200,2020-05-21
376201,2020-02-20
376202,2020-04-13
376203,2020-03-26
376204,2020-06-19
376205,2020-05-30
376206,2020-02-29
376207,2020-01-03
376208,2020-06-23
376209,2020-01-19
376210,2020-05-13
376211,2020-06-07
376212,2020-05-26
376213,2020-05-17
376214,2020-03-02
376215,2020-05-24
376216,2020-06-23
376217,2020-02-16
376218,2020-04-29
376219,2020-01-28
376220,2020-01-14
376221,2020-01-14
376222,2020-02-27
376223,2020-03-22
376224,2020-02-11
376225,2020-03-22
376226,2020-06-10
376227,2020-06-17
376228,2020-03-02
376229,2020-03-06
376230,2020-01-31
376231,2020-05-03
376232,2020-03-17
376233,2020-04-26
376234,2020-01-12
376235,2020-05-02
376236,2020-05-13
376237,2020-06-15
376238,2020-04-14
376239,2020-05-31
376240,2020-01-25
376241,2020-04-03
376242,2020-01-12
376243,2020-01-30
376244,2020-01-29
376245,2020-01-15
376246,2020-05-05
376247,2020-05-02
376248,2020-04-07
376249,2020-02-01
376250,2020-02-02
376251,2020-06-13
376252,2020-03-31
376253,2020-03-02
376254,2020-03-14
376255,2020-06-06
376256,2020-05-24
376257,2020-04-03
376258,2020-05-26
376259,2020-06-22
376260,2020-03-22
376261,2020-06-27
376262,2020-06-12
376263,2020-03-16
376264,2020-01-01
376265,2020-03-04
376266,2020-03-07
376267,2020-05-22
376268,2020-03-15
376269,2020-01-19
376270,2020-02-10
376271,2020-02-06
376272,2020-03-28
376273,2020-03-03
376274,2020-04-25
376275,2020-03-13
376276,2020-06-24
376277,2020-01-24
376278,2020-06-18
376279,2020-04-09
376280,2020-06-29
376281,2020-04-28
376282,2020-06-20
376283,2020-04-02
376284,2020-01-02
376285,2020-06-05
376286,2020-03-05
376287,2020-04-11
376288,2020-01-11
376289,2020-06-10
376290,2020-02-20
376291,2020-06-24
376292,2020-05-19
376293,2020-03-28
376294,2020-01-16
376295,2020-03-05
376296,2020-01-14
376297,2020-06-28
376298,2020-06-03
376299,2020-05-12
376300,2020-02-02
376301,2020-03-31
376302,2020-02-15
376303,2020-01-11
376304,2020-03-16
376305,2020-03-01
376306,2020-05-02
376307,2020-03-26
376308,2020-01-03
376309,2020-03-20
376310,2020-04-09
376311,2020-06-02
376312,2020-02-05
376313,2020-01-14
376314,2020-01-22
376315,2020-01-22
376316,2020-05-06
376317,2020-04-12
376318,2020-01-17
376319,2020-05-18
376320,2020-05-23
376321,2020-03-10
376322,2020-04-20
376323,2020-03-17
376324,2020-03-17
376325,2020-04-13
376326,2020-04-02
376327,2020-06-17
376328,2020-04-21
376329,2020-03-15
376330,2020-01-28
376331,2020-04-20
376332,2020-01-05
376333,2020-06-24
376334,2020-04-25
376335,2020-02-28
376336,2020-04-12
376337,2020-01-14
376338,2020-02-18
376339,2020-01-08
376340,2020-04-23
376341,2020-01-23
376342,2020-01-15
376343,2020-03-17
376344,2020-03-19
376345,2020-02-10
376346,2020-02-15
376347,2020-02-01
376348,2020-01-03
376349,2020-06-21
376350,2020-03-25
376351,2020-02-14
376352,2020-01-14
376353,2020-04-25
376354,2020-02-12
376355,2020-05-03
376356,2020-03-27
376357,2020-03-26
376358,2020-05-26
376359,2020-02-08
376360,2020-02-22
376361,2020-04-19
376362,2020-03-03
376363,2020-04-05
376364,2020-01-17
376365,2020-06-14
376366,2020-03-26
376367,2020-05-23
376368,2020-05-26
376369,2020-04-02
376370,2020-03-14
376371,2020-03-01
376372,2020-05-16
376373,2020-02-17
376374,2020-04-17
376375,2020-02-21
376376,2020-01-22
376377,2020-01-11
376378,2020-06-15
376379,2020-01-31
376380,2020-02-24
376381,2020-05-13
376382,2020-06-16
376383,2020-05-13
376384,2020-06-25
376385,2020-02-09
376386,2020-06-07
376387,2020-04-09
376388,2020-04-06
376389,2020-06-30
376390,2020-03-09
376391,2020-05-04
376392,2020-06-23
376393,2020-01-05
376394,2020-04-09
376395,2020-06-24
376396,2020-04-07
376397,2020-01-04
376398,2020-02-12
